2,7,5.0,5.0,4.0,16.0,3840000.0,1.0,107,25.0,13,2007
2,3,4.0,17.0,5.638000000000001,22.552000000000003,4419510.0,1.0,91,28.19,1,2026
0,4,6.0,14.0,5.2,15.3,5350000.0,1.0,42,29.7,9,2027
2,3,10.0,17.0,6.0,15.0,2999000.0,1.0,27,27.5,1,2023
2,3,2.0,12.0,5.34,21.36,3577800.0,1.0,108,26.7,1,2024
0,4,19.0,25.0,3.1,14.9,5664100.0,1.0,42,24.9,9,2026
2,3,8.0,16.0,5.0,12.0,4650000.0,1.0,109,24.1,1,2012
2,6,10.0,10.0,14.399999999999999,18.0,3400000.0,1.0,46,32.4,9,2010
0,3,12.0,13.0,4.806000000000001,19.224000000000004,5700000.0,1.0,110,24.03,1,2026
2,5,17.0,17.0,3.8600000000000003,15.440000000000001,2250000.0,1.0,14,19.3,6,2015
2,1,8.0,10.0,19.5,19.0,3480000.0,1.0,30,38.5,2,2019
0,4,6.0,14.0,5.0,11.5,4550000.0,1.0,42,25.5,9,2027
2,0,4.0,17.0,5.0,13.3,4900000.0,1.0,111,26.3,0,2020
0,2,15.0,21.0,5.0,15.8,4833588.0,1.0,20,32.0,0,2027
0,4,2.0,25.0,3.9,21.7,6711900.0,1.0,42,41.1,9,2026
3,0,13.0,21.0,3.0,15.0,5600000.0,1.0,8,23.0,0,2013
2,6,3.0,4.0,2.0,36.0,5500000.0,1.0,32,43.0,6,2014
0,3,6.0,25.0,15.7,17.8,6290000.0,1.0,52,33.5,1,2027
2,5,2.0,17.0,4.0,9.0,2680000.0,1.0,10,20.0,6,2013
0,7,21.0,25.0,5.54,22.16,7200000.0,1.0,87,27.7,3,2022
3,6,5.0,20.0,4.800000000000001,19.200000000000003,4200000.0,1.0,112,24.0,6,2024
2,6,20.0,25.0,2.0,18.4,4850000.0,1.0,113,28.8,9,2020
2,0,15.0,24.0,5.686,22.744,5480000.0,1.0,18,28.43,0,2027
2,3,7.0,17.0,6.140000000000001,24.560000000000002,3300000.0,1.0,27,30.7,1,2015
2,6,7.0,10.0,4.0,35.0,3000000.0,1.0,37,39.0,9,2024
0,5,6.0,14.0,5.0,9.1,4167000.0,1.0,10,21.85,6,2026
2,2,15.0,17.0,4.0,19.1,3800000.0,1.0,9,28.1,0,2017
2,4,12.0,24.0,3.0,10.0,4600000.0,1.0,114,18.0,9,2018
2,0,9.0,24.0,5.734000000000001,22.936000000000003,5510000.0,1.0,18,28.67,0,2027
2,2,12.0,26.0,2.0,15.0,4700000.0,1.0,115,23.4,0,2017
2,6,4.0,25.0,2.4,13.4,4700000.0,1.0,116,22.7,11,2024
2,1,3.0,17.0,3.1,14.4,2950000.0,1.0,1,23.4,1,2014
2,6,6.0,9.0,12.399999999999999,20.0,3500000.0,1.0,47,32.4,9,2020
2,3,14.0,18.0,3.0,14.0,2950000.0,1.0,27,22.7,1,2018
0,4,15.0,17.0,11.099999999999998,14.8,5521880.0,1.0,85,25.9,4,2026
2,5,17.0,17.0,4.0,15.4,3900000.0,1.0,83,27.4,6,2012
2,9,15.0,26.0,5.0,22.8,2950000.0,1.0,117,27.8,2,1994
0,6,23.0,25.0,3.6,9.6,4910000.0,1.0,116,23.2,11,2026
2,1,9.0,14.0,3.5,19.0,3850000.0,1.0,74,25.8,2,2017
0,4,17.0,17.0,10.799999999999999,14.4,5634834.0,1.0,85,25.2,4,2026
2,1,12.0,17.0,5.0,11.0,3700000.0,1.0,118,23.8,1,2019
2,6,12.0,18.0,5.0,20.0,3000000.0,1.0,37,25.0,9,2024
2,0,5.0,24.0,7.102,28.408,6810000.0,1.0,18,35.51,0,2027
2,2,14.0,15.0,2.0,15.0,4550000.0,1.0,15,28.4,0,2017
0,3,5.0,15.0,4.436,17.744,4790000.0,1.0,110,22.18,1,2026
2,3,3.0,19.0,5.24,20.96,5500000.0,1.0,119,26.2,2,2015
2,0,5.0,18.0,5.0,18.0,5500000.0,1.0,120,25.0,0,2012
0,4,17.0,17.0,17.42,12.5,6529292.0,1.0,85,29.92,4,2026
2,3,12.0,13.0,2.0,18.0,3800000.0,1.0,108,25.7,1,2020
2,6,6.0,10.0,4.0,25.0,3080000.0,1.0,37,39.35,9,2024
0,9,4.0,24.0,6.426000000000001,25.704000000000004,7494000.0,1.0,121,32.13,2,2027
0,2,1.0,17.0,5.84,23.36,4200000.0,1.0,122,29.2,0,2027
2,5,15.0,19.0,6.199999999999999,15.0,3800000.0,1.0,83,21.2,6,2013
2,1,8.0,16.0,5.0,17.7,4200000.0,1.0,123,22.7,2,2017
0,5,1.0,10.0,5.0,11.7,4899900.0,1.0,10,27.4,6,2026
2,6,14.0,23.0,4.100000000000001,22.0,4300000.0,1.0,89,26.1,9,2024
2,1,16.0,16.0,4.0,10.0,2299000.0,1.0,1,19.0,1,2013
0,3,1.0,9.0,20.56,15.3,6661000.0,1.0,124,35.86,13,2027
2,9,3.0,3.0,8.0,16.0,4350000.0,1.0,125,33.0,6,2022
2,6,13.0,17.0,5.0,16.9,4700000.0,1.0,32,33.9,6,2018
0,5,5.0,10.0,5.0,11.2,4666700.0,1.0,10,25.72,6,2026
2,1,2.0,10.0,7.0,25.0,3350000.0,1.0,34,39.0,2,2023
2,2,8.0,16.0,4.0,18.0,3900000.0,1.0,126,29.2,0,2023
0,2,15.0,21.0,5.1,15.3,4676958.0,1.0,20,30.5,0,2027
2,1,2.0,18.0,4.0,16.0,2850000.0,1.0,1,24.0,1,2016
2,1,12.0,18.0,3.3,13.0,3350000.0,1.0,31,25.0,1,2021
0,0,18.0,25.0,5.338000000000001,21.352000000000004,5800000.0,1.0,0,26.69,0,2023
